Depth_mean,Depth_min,Depth_max,Qf,valid,slope,phasedetect,Lat,Lon,Sog,Cog,Roll,Pitch,Heave,Head
-124.63,-123.41,-126.63,2.9339374577999116,100.0,0.48,87.0,46.10481725,-3.2703426,6.1036717115366494,339.52,-1.36,0.5,0.07,334.62
-124.88,-123.72,-126.76,2.9475714921951295,100.0,0.39,88.0,46.1048701,-3.2703734,6.1036717115366494,339.3,-1.2,0.32,0.1,334.51
-124.26,-123.25,-125.75,2.9496202796697615,100.0,0.43,86.0,46.10492325,-3.2704044,6.123110156477849,339.18,-0.21,-0.48,0.72,334.09
-124.12,-122.95,-125.87,2.9502355337142943,100.0,0.57,89.0,46.1049501,-3.2704213,6.123110156477849,339.09,-0.11,0.15,0.65,334.11
-124.45,-122.93,-125.89,2.9213199365139007,100.0,0.42,88.0,46.1050037,-3.2704583,6.161987046360248,338.66,-0.25,0.61,0.04,334.27
-125.15,-124.29,-126.04,2.9579212248325346,100.0,0.29,91.0,46.10505605,-3.270493,6.1814254913014475,338.07,0.38,0.36,-0.64,334.39
-125.62,-124.82,-126.63,2.935716472864151,100.0,0.28,89.0,46.10510815,-3.2705202,6.161987046360248,338.04,0.58,0.16,-0.78,334.44
-125.37,-124.1,-126.48,2.9387719881534577,100.0,0.35,89.5,46.1051604,-3.2705458,6.1425486014190485,338.45,0.35,-0.32,-0.36,334.35
-125.19,-124.3,-126.2,2.9090460968017577,100.0,0.34,89.5,46.10521305,-3.2705752,6.123110156477849,338.62,-0.7,0.18,-0.39,334.24
-125.94,-125.05,-127.06,2.928957625627518,100.0,0.29,89.0,46.10523945,-3.2705892,6.123110156477849,338.6,-0.81,0.55,-0.87,334.36
-125.57,-124.95,-126.97,2.9289036613702772,100.0,0.28,87.5,46.1052925,-3.2706129,6.1036717115366494,338.9,-0.32,-0.6,0.28,334.15
-124.35,-123.7,-126.2,2.936065539121628,100.0,0.35,87.5,46.1053449,-3.27064,6.1036717115366494,339.36,-0.55,-0.65,0.82,334.01
-124.15,-123.55,-125.49,2.9347823655605314,100.0,0.24,87.5,46.10542455,-3.2706946,6.1036717115366494,338.76,-1.02,0.1,0.81,333.71
-124.18,-123.51,-125.74,2.961108492612839,100.0,0.29,88.5,46.1054514,-3.2707141,6.123110156477849,338.41,-0.7,0.23,0.66,333.69
-124.59,-124.04,-125.84,2.942088567018509,100.0,0.07,89.0,46.10550485,-3.270751,6.161987046360248,337.79,-0.21,0.42,0.34,333.74
-125.16,-124.47,-126.92,2.930893887281418,100.0,0.35,87.0,46.1055313,-3.2707678,6.1814254913014475,337.62,0.77,0.44,-0.29,333.77
-125.46,-124.73,-127.17,2.9391794711351396,100.0,0.38,89.5,46.10558335,-3.2707993,6.1814254913014475,337.53,0.77,0.42,-0.46,333.87
-125.64,-124.78,-127.85,2.9454935073852537,100.0,0.41,87.5,46.10563415,-3.2708278,6.161987046360248,337.54,0.01,0.03,-0.72,334.08
-125.57,-124.76,-127.25,2.943823317289352,100.0,0.38,88.0,46.1056851,-3.2708539,6.123110156477849,337.79,-0.22,-0.3,-0.56,334.02
-125.54,-124.72,-127.35,2.973045406341553,100.0,0.44,89.0,46.105738,-3.27088,6.1036717115366494,338.18,-0.51,-0.04,-0.25,333.92
-125.28,-124.05,-127.17,2.9609706342220306,100.0,0.49,88.5,46.1057647,-3.2708947,6.1036717115366494,338.34,-0.81,-0.02,-0.05,333.85
-125.21,-123.95,-126.84,2.9508991801738738,100.0,0.44,88.5,46.1058179,-3.2709256,6.1036717115366494,338.37,-1.16,0.21,0.01,334.03
-124.7,-123.68,-126.27,2.9385165691375734,100.0,0.42,88.5,46.10587135,-3.2709551,6.1036717115366494,338.39,-0.57,-0.39,0.79,333.83
-123.53,-122.09,-124.87,2.9087031108140944,100.0,0.44,87.5,46.10592425,-3.2709921,6.123110156477849,338.31,-0.74,-0.27,1.49,333.51
-124.33,-123.18,-125.46,2.912571967840195,100.0,0.27,89.5,46.1059771,-3.2710366,6.161987046360248,337.3,-0.32,1.15,-0.2,333.85
-125.97,-125.28,-127.14,2.924310553073883,100.0,0.24,87.0,46.10602955,-3.2710717,6.200863936242647,336.61,1.08,0.54,-0.97,334.28
-125.8,-125.21,-127.42,2.9270483434200285,100.0,0.19,88.0,46.1060812,-3.2710977,6.1814254913014475,336.86,1.45,-0.14,-0.64,334.31
-125.27,-124.21,-127.43,2.9007633256912233,100.0,0.36,87.0,46.10610685,-3.2711111,6.161987046360248,337.13,0.4,-0.36,-0.18,334.12
-125.79,-125.08,-127.15,2.9236582219600677,100.0,0.28,89.0,46.10615855,-3.2711418,6.1425486014190485,337.36,-1.14,0.65,-0.8,334.24
-126.42,-125.53,-127.96,2.93339772105217,100.0,0.3,89.0,46.1062106,-3.2711695,6.123110156477849,337.36,-0.82,0.08,-0.91,334.53
-125.61,-124.74,-127.19,2.928930915594101,100.0,0.34,86.5,46.1062629,-3.2711913,6.1036717115366494,337.99,-0.21,-1.01,0.48,334.19
-124.35,-123.56,-125.87,2.9281875503063204,100.0,0.35,86.5,46.10634355,-3.2712407,6.1036717115366494,338.44,-1.16,0.02,1.04,333.85
-124.44,-123.57,-125.82,2.920733491182327,100.0,0.28,89.0,46.10637045,-3.2712612,6.123110156477849,338.07,-1.52,0.51,0.73,333.96
-125.13,-124.33,-127.03,2.9180493640899656,100.0,0.26,87.0,46.1063973,-3.2712808,6.1425486014190485,337.65,-0.53,0.63,-0.0,334.48
-125.09,-124.37,-126.89,2.8999876189231872,100.0,0.28,86.0,46.10645015,-3.2713145,6.1814254913014475,337.24,0.83,-0.23,0.4,334.45
-124.48,-123.76,-126.21,2.9337992215156556,100.0,0.38,88.0,46.1065022,-3.2713484,6.1814254913014475,337.22,0.2,0.04,0.39,334.35
-125.23,-124.05,-126.79,2.9474754655361175,100.0,0.36,85.0,46.10655405,-3.2713855,6.1814254913014475,336.79,-0.26,0.57,-0.28,334.54
-126.26,-125.09,-127.39,2.9517867720127104,100.0,0.38,87.5,46.10660655,-3.2714152,6.1814254913014475,336.64,-0.04,0.62,-1.3,335.0
-126.33,-125.34,-127.84,2.9345107728242876,100.0,0.43,89.0,46.10665865,-3.2714375,6.1425486014190485,337.24,0.06,-0.1,-0.89,335.29
-125.56,-124.69,-127.14,2.9305134510993955,100.0,0.43,88.5,46.1067106,-3.2714615,6.1036717115366494,337.97,-0.61,-0.58,0.1,335.02
-124.98,-123.88,-126.39,2.9384560626745224,100.0,0.44,88.5,46.1067373,-3.2714756,6.1036717115366494,338.18,-1.3,0.07,0.33,335.0
-125.1,-124.04,-126.49,2.927431927919388,100.0,0.35,89.0,46.10679095,-3.2715071,6.1036717115366494,338.26,-1.35,0.35,0.23,335.05
-125.05,-124.14,-126.25,2.925452482700348,100.0,0.31,86.5,46.1068442,-3.2715393,6.123110156477849,338.17,-0.88,0.01,0.35,335.01
-124.71,-123.89,-126.23,2.9303413468599318,100.0,0.38,88.0,46.10692425,-3.2715909,6.1425486014190485,337.87,-0.37,-0.37,0.72,334.97
-124.45,-123.39,-125.75,2.9224936854839325,100.0,0.34,88.0,46.10695165,-3.2716098,6.161987046360248,337.71,-0.18,-0.29,0.79,334.86
-125.18,-124.24,-126.47,2.9276772212982176,100.0,0.38,89.0,46.10697875,-3.2716291,6.1814254913014475,337.5,-0.22,1.23,-0.62,335.03
-126.31,-124.85,-127.7,2.929416264295578,100.0,0.25,88.5,46.10703095,-3.2716642,6.2203023811838465,337.0,0.08,0.98,-1.07,335.36
-126.11,-124.82,-127.48,2.9288491946458817,100.0,0.36,87.0,46.1070819,-3.2716876,6.1814254913014475,337.21,0.81,-0.61,-0.67,335.43
-125.4,-123.83,-126.69,2.9425533282756806,100.0,0.3,87.5,46.1071335,-3.271711,6.123110156477849,337.98,0.1,-0.4,-0.04,335.02
-125.62,-124.54,-127.04,2.934792449474335,100.0,0.32,89.5,46.10718705,-3.2717396,6.1036717115366494,338.27,-1.12,0.35,-0.3,335.03
-125.72,-124.99,-127.04,2.937973048686981,100.0,0.26,87.5,46.10724075,-3.2717679,6.123110156477849,338.44,-1.15,-0.08,0.02,334.99
-125.23,-124.59,-126.81,2.935418109893799,100.0,0.25,88.0,46.1072675,-3.2717826,6.123110156477849,338.53,-0.94,-0.1,0.21,334.97
-125.02,-124.46,-126.25,2.935364955663681,100.0,0.23,86.5,46.1073207,-3.2718141,6.123110156477849,338.56,-0.71,0.05,0.45,335.05
-124.61,-123.79,-125.82,2.9317392790317536,100.0,0.22,87.0,46.10737415,-3.2718474,6.1425486014190485,338.36,-0.25,-0.12,0.73,334.81
-124.8,-124.21,-126.36,2.9426679515838625,100.0,0.25,89.0,46.1074275,-3.2718831,6.161987046360248,338.06,-0.18,0.52,0.18,334.91
-125.36,-124.44,-126.98,2.942936190366745,100.0,0.44,88.0,46.10747955,-3.271919,6.1814254913014475,337.61,0.07,0.26,-0.31,335.13
-125.69,-125.11,-127.16,2.945008361339569,100.0,0.3,90.0,46.1075311,-3.2719512,6.1814254913014475,337.34,0.31,0.04,-0.45,335.21
-126.05,-125.47,-127.95,2.9286526829004287,100.0,0.3,88.5,46.10758365,-3.271979,6.161987046360248,337.44,0.34,0.2,-0.79,335.57
-126.2,-125.26,-127.73,2.9568181431293485,100.0,0.43,89.5,46.10763665,-3.272003,6.1425486014190485,337.92,-0.02,0.14,-0.69,335.6
-125.5,-124.43,-127.34,2.956741361618042,100.0,0.44,88.0,46.10766315,-3.2720152,6.123110156477849,338.25,-0.79,-0.32,0.09,335.36
-125.32,-124.35,-127.14,2.9401746022701265,100.0,0.35,86.5,46.10771585,-3.2720436,6.123110156477849,338.57,-1.17,0.22,0.03,335.51
-125.2,-124.16,-126.47,2.9260658383369447,100.0,0.39,88.5,46.10776905,-3.2720729,6.123110156477849,338.63,-0.84,-0.33,0.59,335.41
-124.41,-123.55,-125.75,2.9462485975027084,100.0,0.38,89.0,46.10782245,-3.2721054,6.123110156477849,338.62,-0.7,-0.07,0.79,335.28
-124.92,-123.93,-126.35,2.9253485023975374,100.0,0.34,89.0,46.1078764,-3.2721417,6.161987046360248,338.23,-0.56,0.5,0.3,335.34
-125.55,-124.33,-127.46,2.93141104221344,100.0,0.39,88.0,46.1079294,-3.2721763,6.1814254913014475,337.85,-0.1,0.58,-0.25,335.44
-125.4,-124.39,-126.82,2.912989709377289,100.0,0.36,88.0,46.10795515,-3.2721925,6.1814254913014475,337.73,0.39,-0.14,-0.11,335.52
-125.59,-124.75,-127.04,2.9459996783733366,100.0,0.38,87.5,46.10800675,-3.2722235,6.161987046360248,337.61,0.48,0.06,-0.4,335.46
-126.01,-124.91,-127.64,2.9297274887561797,100.0,0.4,88.5,46.10805965,-3.2722522,6.161987046360248,337.72,0.28,0.29,-0.57,335.56
-126.2,-125.38,-127.7,2.925660079717636,100.0,0.31,88.0,46.1081124,-3.272279,6.1425486014190485,337.99,-0.26,0.43,-0.77,335.74
-125.99,-125.16,-127.28,2.9363989770412444,100.0,0.25,88.0,46.10816365,-3.2723046,6.123110156477849,338.34,-0.73,-0.24,-0.31,335.82
-125.23,-124.31,-126.78,2.9274571031332015,100.0,0.38,88.0,46.10821625,-3.2723309,6.08423326659545,338.65,-0.72,-0.66,0.49,335.46
-124.98,-124.14,-126.72,2.9531264793872833,100.0,0.36,88.0,46.1082707,-3.2723624,6.1036717115366494,338.79,-0.91,-0.31,0.58,335.45
-125.14,-124.48,-126.7,2.9388407719135285,100.0,0.27,87.5,46.1082981,-3.2723798,6.123110156477849,338.69,-0.9,0.42,0.38,335.67
-125.06,-124.42,-126.37,2.931613790988922,100.0,0.28,88.5,46.10835175,-3.2724155,6.161987046360248,338.32,-0.58,0.27,0.4,335.6
-125.09,-124.35,-126.74,2.9271833539009093,100.0,0.32,87.5,46.10840385,-3.2724516,6.1814254913014475,337.88,-0.01,0.26,0.13,335.61
-125.66,-124.85,-127.34,2.946511263847351,100.0,0.34,90.5,46.108456,-3.2724836,6.1814254913014475,337.54,0.53,0.17,-0.3,335.81
-125.72,-124.9,-127.6,2.960944278240204,100.0,0.34,87.0,46.1085081,-3.2725129,6.161987046360248,337.65,0.37,-0.08,-0.28,336.0
-125.91,-124.13,-128.12,2.9303420758247376,100.0,0.57,89.0,46.10856035,-3.2725426,6.1425486014190485,337.77,-0.31,0.41,-0.66,336.12
-126.28,-125.22,-127.82,2.92310027718544,100.0,0.33,88.0,46.1085864,-3.2725571,6.1425486014190485,337.8,-0.53,0.39,-0.75,336.09
-126.08,-125.11,-128.67,2.9290175557136537,100.0,0.42,88.5,46.1086385,-3.2725833,6.123110156477849,338.0,-0.42,-0.3,-0.36,336.0
-125.59,-124.74,-127.61,2.927439831495285,100.0,0.39,87.5,46.1086916,-3.2726085,6.1036717115366494,338.45,-0.55,-0.41,0.21,335.99
-125.19,-124.18,-127.4,2.9393370819091795,100.0,0.37,86.5,46.10874635,-3.2726376,6.1036717115366494,338.79,-1.08,0.18,0.48,335.76
-125.2,-124.3,-126.62,2.914141734838486,100.0,0.3,87.5,46.10880015,-3.2726727,6.1425486014190485,338.63,-1.33,0.54,0.44,335.71
-125.18,-124.37,-127.35,2.918400707244873,100.0,0.3,88.5,46.10885205,-3.2727083,6.161987046360248,338.09,-0.85,0.19,0.42,335.78
-124.98,-124.28,-127.13,2.9249285531044005,100.0,0.26,88.0,46.10887795,-3.2727251,6.161987046360248,337.9,0.43,-0.33,0.55,335.67
-125.2,-124.57,-126.29,2.9303232336044314,100.0,0.26,87.5,46.1089304,-3.27276,6.161987046360248,337.65,0.44,0.28,-0.09,335.89
-126.27,-125.45,-127.47,2.930688035488129,100.0,0.26,88.0,46.10898375,-3.2727936,6.1814254913014475,337.36,0.21,0.88,-1.07,336.03
-126.62,-125.86,-129.03,2.9207013243436815,100.0,0.33,88.0,46.1090357,-3.2728215,6.161987046360248,337.44,0.19,0.54,-1.04,336.04
-125.83,-124.86,-127.31,2.91769672870636,100.0,0.37,88.0,46.1090869,-3.2728471,6.1425486014190485,337.81,0.01,-0.63,-0.15,335.97
-125.66,-124.92,-127.06,2.9219350802898405,100.0,0.27,86.0,46.1091398,-3.2728752,6.1036717115366494,338.12,-0.51,-0.21,-0.08,336.01
-126.2,-125.53,-127.38,2.930268248319626,100.0,0.23,88.5,46.10916705,-3.2728897,6.123110156477849,338.21,-0.96,0.6,-0.46,336.18
-125.81,-125.09,-127.63,2.92403129696846,100.0,0.29,88.0,46.1092209,-3.2729181,6.123110156477849,338.42,-1.16,-0.25,0.37,336.11
-124.65,-123.64,-126.03,2.9246538388729095,100.0,0.22,88.5,46.1092733,-3.2729499,6.123110156477849,338.48,-0.84,-0.34,1.1,335.79
-124.69,-124.06,-125.87,2.9078426212072372,100.0,0.19,87.0,46.10932585,-3.2729885,6.1425486014190485,338.04,-0.53,0.68,0.33,336.04
-125.56,-124.39,-127.15,2.920188304185867,100.0,0.27,89.5,46.1093786,-3.2730268,6.1814254913014475,337.3,-0.12,0.72,-0.11,336.35
-125.88,-125.19,-126.99,2.9218328255414963,100.0,0.24,86.0,46.1094306,-3.2730576,6.1814254913014475,337.08,0.76,-0.03,-0.38,336.58
-125.92,-125.39,-127.44,2.92521426320076,100.0,0.26,88.5,46.10948295,-3.2730853,6.161987046360248,337.39,0.64,0.05,-0.33,336.28
-125.87,-124.99,-127.95,2.9233671903610228,100.0,0.31,88.0,46.1095088,-3.2731008,6.1425486014190485,337.52,-0.01,0.15,-0.28,336.29
-125.99,-125.28,-127.4,2.929368485212326,100.0,0.29,88.0,46.10956055,-3.273132,6.1425486014190485,337.44,-0.89,-0.01,-0.34,336.47
-126.19,-125.35,-127.21,2.936122605204582,100.0,0.23,89.5,46.10961385,-3.273159,6.123110156477849,337.62,-0.74,-0.06,-0.47,336.51
-126.37,-125.43,-127.63,2.9289304864406587,100.0,0.29,89.5,46.10966725,-3.2731844,6.123110156477849,338.11,-0.5,0.4,-0.58,336.88
-125.59,-124.69,-127.81,2.9371665143966674,100.0,0.35,88.5,46.1097196,-3.2732113,6.1036717115366494,338.53,-0.67,-0.86,0.61,336.52
-124.39,-123.47,-126.07,2.9121539151668547,100.0,0.32,87.0,46.1097726,-3.273247,6.1036717115366494,338.45,-1.18,-0.16,1.07,336.33
-125.01,-124.34,-126.07,2.938048936128616,100.0,0.25,87.5,46.10979975,-3.2732674,6.123110156477849,338.12,-1.11,0.83,0.59,336.51
-125.89,-124.97,-127.5,2.9397382217645647,100.0,0.37,88.5,46.1098535,-3.2733053,6.1814254913014475,337.4,0.06,0.76,-0.12,336.89
-125.47,-124.85,-126.62,2.938458330631256,100.0,0.27,87.5,46.1099051,-3.2733364,6.1814254913014475,337.25,0.73,-0.3,0.16,336.89
-125.76,-125.01,-127.36,2.9382909750938415,100.0,0.34,88.0,46.1099822,-3.2733816,6.1425486014190485,337.3,-0.14,0.3,-0.68,337.16
-126.47,-125.78,-127.77,2.9294295006990434,100.0,0.29,87.0,46.1100082,-3.2733951,6.1425486014190485,337.38,-0.18,0.12,-0.77,337.13
-126.37,-125.68,-127.81,2.913678413629532,100.0,0.26,87.0,46.11006065,-3.2734201,6.123110156477849,337.78,-0.11,-0.08,-0.67,337.11
-125.89,-124.79,-127.12,2.9407557964324953,100.0,0.31,87.5,46.1100873,-3.2734324,6.1036717115366494,338.06,-0.48,-0.2,-0.14,337.14
-125.73,-124.95,-126.88,2.92977111518383,100.0,0.27,89.0,46.11014055,-3.2734611,6.1036717115366494,338.45,-1.33,0.22,0.07,337.32
-125.75,-124.95,-127.11,2.8493437433242796,100.0,0.09,90.0,46.11019325,-3.2734922,6.1036717115366494,338.42,-1.2,0.02,0.18,337.3
-125.57,-124.44,-126.69,2.9189665615558624,100.0,0.21,87.0,46.11024585,-3.2735241,6.123110156477849,338.29,-0.79,-0.1,0.26,337.23
-125.44,-124.52,-126.99,2.9175459790229796,100.0,0.39,88.5,46.11029915,-3.2735563,6.123110156477849,338.15,-0.07,-0.09,0.37,337.22
-125.19,-124.36,-126.99,2.9317852342128754,100.0,0.29,88.5,46.1103261,-3.273573,6.123110156477849,338.11,-0.02,0.11,0.48,337.27
-125.7,-125.01,-126.67,2.9318597435951235,100.0,0.12,88.5,46.11037955,-3.2736085,6.161987046360248,337.86,-0.16,0.71,-0.04,337.48
-126.33,-125.52,-127.89,2.945610466003418,100.0,0.28,89.5,46.1104319,-3.2736401,6.161987046360248,337.59,0.02,0.24,-0.55,337.67
-126.39,-125.91,-127.26,2.9309363853931427,100.0,0.11,86.5,46.1104833,-3.273667,6.1425486014190485,337.77,0.06,-0.11,-0.48,337.65
-126.1,-125.5,-127.08,2.9122446751594544,100.0,0.25,87.5,46.1105348,-3.2736931,6.123110156477849,338.08,-0.13,-0.21,-0.31,337.67
-126.21,-125.13,-127.59,2.94492436170578,100.0,0.29,88.5,46.1105878,-3.2737185,6.1036717115366494,338.43,-0.51,-0.12,-0.35,337.59
-126.23,-125.66,-127.44,2.9242601120471954,100.0,0.22,88.5,46.11064255,-3.273744,6.1036717115366494,338.89,-0.54,0.19,-0.25,337.46
-125.82,-124.97,-127.34,2.935062235593796,100.0,0.21,88.5,46.11066955,-3.273758,6.1036717115366494,339.08,-1.14,0.2,0.28,337.74
-125.23,-124.69,-126.84,2.9342341965436933,100.0,0.17,89.0,46.1107217,-3.2737899,6.1036717115366494,339.07,-1.17,-0.33,0.86,337.65
-125.0,-124.12,-126.32,2.9312285494804384,100.0,0.17,88.0,46.11077365,-3.2738251,6.123110156477849,338.63,-0.89,-0.36,0.84,337.56
-125.69,-125.08,-127.5,2.9166897702217103,100.0,0.24,88.5,46.11082705,-3.2738609,6.1425486014190485,338.14,-0.08,0.5,0.03,337.54
-126.51,-125.91,-127.84,2.9324805116653443,100.0,0.23,87.0,46.1108809,-3.2738916,6.161987046360248,337.95,0.56,0.59,-0.6,337.9
-126.37,-125.69,-128.2,2.9346756172180175,100.0,0.25,87.5,46.1109336,-3.273917,6.1425486014190485,338.23,0.6,0.11,-0.54,338.03
-126.21,-125.2,-128.18,2.940148377418518,100.0,0.44,88.0,46.11095995,-3.2739292,6.1425486014190485,338.47,0.09,-0.09,-0.33,338.15
-126.08,-125.43,-127.44,2.9360500383377075,100.0,0.19,88.0,46.11101265,-3.273956,6.123110156477849,338.85,-0.61,0.01,-0.12,337.92
-125.98,-125.3,-127.33,2.9148524367809294,100.0,0.21,88.0,46.11106535,-3.2739851,6.123110156477849,338.92,-1.01,0.08,-0.05,337.84
-126.24,-125.4,-128.36,2.927272084951401,100.0,0.3,87.0,46.11111855,-3.2740138,6.123110156477849,338.91,-0.78,0.15,-0.22,337.91
-126.1,-125.41,-127.3,2.931216171383858,100.0,0.21,88.0,46.111172,-3.2740403,6.123110156477849,339.12,-0.5,0.01,-0.08,338.11
-125.97,-125.32,-127.16,2.919816024303436,100.0,0.2,89.5,46.11122535,-3.2740679,6.123110156477849,339.33,-0.47,0.0,0.28,338.11
-125.38,-124.55,-127.2,2.9246322453022002,100.0,0.33,88.0,46.11125185,-3.274083,6.123110156477849,339.37,-0.51,-0.22,0.61,337.91
-125.21,-124.44,-126.83,2.935828586816788,100.0,0.25,88.0,46.11130495,-3.274117,6.123110156477849,339.13,-0.35,0.04,0.55,337.72
-125.94,-124.89,-127.58,2.9276215660572054,100.0,0.4,87.5,46.1113589,-3.274151,6.1425486014190485,338.72,-0.03,0.68,-0.28,337.98
-126.52,-125.88,-127.76,2.9218382692337035,100.0,0.23,88.5,46.1114117,-3.2741817,6.161987046360248,338.51,0.11,0.32,-0.63,338.31
-126.52,-125.9,-127.65,2.915092191696167,100.0,0.16,87.0,46.1114909,-3.2742155,6.123110156477849,339.06,0.31,-0.46,-0.37,338.13
-126.2,-125.25,-128.2,2.908424220085144,100.0,0.41,87.0,46.11151795,-3.2742274,6.123110156477849,339.42,-0.01,-0.29,-0.21,338.0
-126.15,-125.23,-128.73,2.918218717575073,100.0,0.27,89.5,46.11157145,-3.2742556,6.123110156477849,339.69,-1.11,0.45,-0.15,337.97
-125.99,-125.02,-127.34,2.9265527272224428,100.0,0.27,87.0,46.11159775,-3.2742702,6.123110156477849,339.66,-1.14,-0.31,0.18,337.9
-125.46,-124.69,-126.6,2.9276080399751665,100.0,0.22,90.0,46.1116508,-3.2743003,6.123110156477849,339.55,-0.56,-0.21,0.43,337.75
-125.85,-125.26,-127.07,2.9345951223373414,100.0,0.23,89.0,46.11170525,-3.2743326,6.1425486014190485,339.36,-0.25,0.82,-0.22,337.82
-126.31,-125.4,-127.74,2.930670359134674,100.0,0.19,88.5,46.11178515,-3.2743753,6.161987046360248,339.26,0.01,0.2,-0.22,337.92
-126.04,-125.43,-127.17,2.923441358804703,100.0,0.2,87.5,46.1118111,-3.2743883,6.1425486014190485,339.35,0.13,-0.17,-0.0,337.98
-125.58,-124.92,-127.07,2.9111614847183227,100.0,0.18,87.0,46.1118634,-3.2744168,6.123110156477849,339.47,0.03,-0.37,0.39,337.83
-125.51,-124.81,-126.84,2.9365255177021026,100.0,0.22,89.0,46.1118903,-3.2744327,6.123110156477849,339.42,-0.31,0.14,0.09,337.52
-126.35,-125.59,-128.28,2.9245496833324434,100.0,0.2,88.0,46.11194455,-3.2744638,6.1425486014190485,339.19,-0.25,0.89,-0.85,337.98
-126.81,-125.81,-128.56,2.932904818058014,100.0,0.23,88.0,46.11199825,-3.2744888,6.1425486014190485,339.31,-0.23,0.55,-0.79,338.13
-125.92,-124.91,-128.06,2.9129286968708037,100.0,0.23,89.0,46.1120501,-3.274513,6.123110156477849,339.75,-0.52,-0.57,0.2,337.86
-125.4,-124.5,-126.55,2.9128034138679504,100.0,0.29,89.0,46.1121028,-3.2745433,6.1036717115366494,339.77,-0.87,-0.28,0.4,337.53
-125.81,-125.14,-126.92,2.922642424106598,100.0,0.25,87.0,46.11213,-3.2745588,6.1036717115366494,339.63,-0.4,0.53,-0.2,337.69
-126.17,-124.97,-128.47,2.9216146302223205,100.0,0.4,86.5,46.11218505,-3.2745876,6.1425486014190485,339.57,-0.09,0.64,-0.3,337.78
-125.74,-125.01,-127.05,2.911341249346733,100.0,0.26,86.0,46.11223785,-3.2746166,6.1425486014190485,339.66,-0.13,0.09,0.16,337.86
-125.46,-124.9,-127.22,2.9088688564300536,100.0,0.18,88.5,46.1122893,-3.2746478,6.1425486014190485,339.41,-0.44,-0.46,0.33,337.63
-125.86,-124.88,-127.38,2.925405365228653,100.0,0.33,86.0,46.1123431,-3.2746779,6.123110156477849,339.18,0.1,0.05,-0.28,337.42
-126.56,-126.0,-127.9,2.934431803226471,100.0,0.23,89.0,46.11239925,-3.2747038,6.161987046360248,339.4,0.3,0.78,-0.75,337.71
-126.38,-125.56,-127.94,2.9326932644844055,100.0,0.27,86.0,46.11245335,-3.2747281,6.161987046360248,339.85,-0.44,0.12,-0.08,337.75
-125.68,-124.76,-127.36,2.906963582634926,100.0,0.17,88.5,46.112479,-3.2747418,6.161987046360248,339.98,-0.93,-0.11,0.22,337.63
-125.43,-124.73,-126.43,2.922659983634949,100.0,0.15,87.0,46.11252985,-3.2747727,6.123110156477849,339.82,-1.28,-0.27,0.39,337.47
-125.53,-124.6,-126.7,2.930305835008621,100.0,0.19,89.5,46.1125828,-3.2748035,6.123110156477849,339.45,-0.12,-0.27,0.16,337.17
-125.9,-125.21,-127.05,2.9340219378471373,100.0,0.21,89.0,46.11263835,-3.2748324,6.1425486014190485,339.52,0.17,0.76,-0.32,337.3
-126.23,-125.64,-127.47,2.9315911853313446,100.0,0.21,87.0,46.1126921,-3.2748623,6.161987046360248,339.51,-0.34,0.43,-0.25,337.5
-125.78,-125.24,-126.75,2.9218090599775315,100.0,0.14,88.0,46.11274355,-3.2748895,6.1425486014190485,339.46,-0.21,-0.44,0.12,337.28
-125.37,-124.13,-127.14,2.9126312065124513,100.0,0.41,87.5,46.1127697,-3.274904,6.1425486014190485,339.51,-0.09,-0.44,0.34,336.98
-125.98,-125.29,-127.69,2.9116528433561326,100.0,0.24,88.5,46.1128237,-3.2749366,6.1425486014190485,339.33,-0.31,0.59,-0.4,337.08
-126.63,-126.0,-128.31,2.9184636664390564,100.0,0.21,87.0,46.1128784,-3.2749648,6.161987046360248,339.18,0.13,0.42,-0.79,337.11
-126.43,-125.71,-128.15,2.916233472824097,100.0,0.25,89.0,46.11293215,-3.274988,6.161987046360248,339.63,-0.31,-0.02,-0.06,337.1
-125.65,-125.01,-126.8,2.917729502916336,100.0,0.16,87.0,46.1129838,-3.2750164,6.1425486014190485,339.84,-0.75,-0.23,0.31,337.04
-125.24,-124.75,-126.23,2.918346402645111,100.0,0.11,88.5,46.11300995,-3.2750319,6.123110156477849,339.73,-0.82,-0.41,0.59,336.77
-125.48,-124.76,-126.6,2.9353858292102815,100.0,0.18,88.5,46.11306365,-3.2750648,6.1425486014190485,339.45,-0.4,0.53,0.05,336.84
-126.18,-125.22,-127.82,2.912549728155136,100.0,0.36,87.0,46.11311795,-3.2750968,6.161987046360248,339.13,0.06,0.63,-0.35,337.08
-126.01,-125.18,-127.27,2.9307906371355057,100.0,0.23,88.0,46.11317015,-3.2751256,6.161987046360248,339.09,-0.02,-0.45,0.12,337.08
